Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,Sex_female,Sex_male,Title_Master,Title_Miss,Title_Mr,Title_Mrs
0,3,21.0,1,0,2.3818582738885534,2,True,False,False,True,False,False
0,3,28.0,1,0,2.8243506567983707,2,False,True,False,False,True,False
0,3,20.0,0,0,2.2682524139135403,1,True,False,False,True,False,False
0,2,34.0,1,0,3.091042453358316,2,False,True,False,False,True,False
0,3,51.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,2,3.0,1,1,2.9831534913471307,3,False,True,True,False,False,False
0,3,21.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
0,3,28.0,3,1,3.275887339030031,5,True,False,False,True,False,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,28.0,0,0,2.061570298060867,1,False,True,False,False,True,False
1,1,33.0,1,0,4.51085950651685,2,True,False,False,True,False,False
0,2,28.0,0,0,0.0,1,False,True,False,False,True,False
1,3,44.0,0,0,2.188856327665703,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,True,False,False,False,False,True
1,2,34.0,1,1,3.5115454388310208,3,True,False,False,False,False,True
1,2,18.0,0,2,2.639057329615259,3,True,False,False,True,False,False
0,2,30.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,3,10.0,0,2,3.224857896545748,3,True,False,False,True,False,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,21.0,0,0,2.167143305297764,1,False,True,False,False,True,False
0,3,29.0,0,0,2.1832383353614793,1,False,True,False,False,True,False
0,3,28.0,1,1,2.7343675094195836,3,True,False,False,False,False,True
0,3,18.0,1,1,3.0545906305603445,3,False,True,False,False,True,False
0,3,28.0,0,0,2.1102132003465894,1,False,True,False,False,True,False
1,2,28.0,1,0,3.295836866004329,2,True,False,False,False,False,True
1,2,19.0,0,0,3.295836866004329,1,True,False,False,True,False,False
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,3,32.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,1,28.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,3,28.0,1,0,2.8390784635086144,2,True,False,False,False,False,True
1,2,42.0,1,0,3.295836866004329,2,True,False,False,False,False,True
0,3,17.0,0,0,2.094945728215801,1,False,True,False,False,True,False
0,1,50.0,1,0,4.041295341132285,2,False,True,False,False,True,False
1,1,14.0,1,2,4.795790545596741,4,True,False,False,True,False,False
0,3,21.0,2,2,3.5660053559634015,5,True,False,False,True,False,False
1,2,24.0,2,3,2.9831534913471307,6,True,False,False,False,False,True
0,1,64.0,1,4,5.575949103146316,6,False,True,False,False,True,False
0,2,31.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
1,2,45.0,1,1,3.305053521109253,3,True,False,False,False,False,True
0,3,20.0,0,0,2.3513752571634776,1,False,True,False,False,True,False
0,3,25.0,1,0,2.1719067693519296,2,False,True,False,False,True,False
1,2,28.0,0,0,2.639057329615259,1,True,False,False,True,False,False
1,3,28.0,0,0,2.2096470973347766,1,False,True,False,False,True,False
1,1,4.0,0,2,4.417131919904876,3,False,True,True,False,False,False
1,2,13.0,0,1,3.0204248861443626,2,True,False,False,True,False,False
1,1,34.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,3,5.0,2,1,3.0085645861193133,4,True,False,False,True,False,False
1,1,52.0,0,0,3.449987545831587,1,False,True,False,False,False,False
0,2,36.0,1,2,3.3586377672433594,4,False,True,False,False,True,False
0,3,28.0,1,0,3.0429354648621407,2,False,True,False,False,True,False
0,1,30.0,0,0,3.3586377672433594,1,False,True,False,False,True,False
1,1,49.0,1,0,4.500966778400217,2,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,29.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,1,65.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,1,28.0,1,0,3.967694202798607,2,True,False,False,False,False,True
1,2,50.0,0,0,2.4423470353692043,1,True,False,False,True,False,False
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,1,48.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
0,3,34.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,1,47.0,0,0,3.676300671907076,1,False,True,False,False,True,False
0,2,48.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,38.0,0,0,2.085672091430472,1,False,True,False,False,True,False
0,2,28.0,0,0,0.0,1,False,True,False,False,True,False
0,1,56.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1661924680884908,1,False,True,False,False,True,False
1,3,0.75,2,1,3.0085645861193133,4,True,False,False,True,False,False
0,3,28.0,0,0,2.1102132003465894,1,False,True,False,False,True,False
0,3,38.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
1,2,33.0,1,2,3.3586377672433594,4,True,False,False,False,False,True
1,2,23.0,0,0,2.694066212646058,1,True,False,False,False,False,True
0,3,22.0,0,0,2.3830123421066602,1,True,False,False,True,False,False
0,1,28.0,0,0,3.970291913552122,1,False,True,False,False,True,False
0,2,34.0,1,0,3.091042453358316,2,False,True,False,False,True,False
0,3,29.0,1,0,2.0851502161468174,2,False,True,False,False,True,False
0,3,22.0,0,0,2.142510233146819,1,False,True,False,False,True,False
1,3,2.0,0,1,2.586823743668066,2,True,False,False,True,False,False
0,3,9.0,5,2,3.8691155044168695,8,False,True,True,False,False,False
0,2,28.0,0,0,0.0,1,False,True,False,False,True,False
0,3,50.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,63.0,0,0,2.3596740599781727,1,True,False,False,False,False,True
1,1,25.0,1,0,4.5226490762785785,2,False,True,False,False,True,False
0,3,28.0,3,1,3.275887339030031,5,True,False,False,True,False,False
1,1,35.0,1,0,4.51085950651685,2,True,False,False,False,False,True
0,1,58.0,0,0,3.4242626545931514,1,False,True,False,False,True,False
0,3,30.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,9.0,1,1,2.827313621929028,3,False,True,True,False,False,False
0,3,28.0,1,0,3.0429354648621407,2,False,True,False,False,True,False
0,3,21.0,0,0,2.1102132003465894,1,False,True,False,False,True,False
0,1,55.0,0,0,3.449987545831587,1,False,True,False,False,True,False
0,1,71.0,0,0,3.922056501139853,1,False,True,False,False,True,False
0,3,21.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,28.0,0,0,2.738146075922933,1,False,True,False,False,True,False
1,1,54.0,1,0,4.37281811610993,2,True,False,False,True,False,False
0,3,28.0,0,0,2.7788192719904172,1,False,True,False,False,True,False
0,1,25.0,1,2,5.027492411162679,4,True,False,False,False,False,True
0,3,24.0,0,0,2.174274334826008,1,False,True,False,False,True,False
0,3,17.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
0,3,21.0,0,0,2.169053700369523,1,True,False,False,True,False,False
0,3,28.0,0,0,2.155151800914312,1,True,False,False,True,False,False
0,3,37.0,0,0,2.3596740599781727,1,True,False,False,True,False,False
1,1,16.0,0,0,4.471638793363569,1,True,False,False,True,False,False
0,1,18.0,1,0,4.699570861409576,2,False,True,False,False,True,False
1,2,33.0,0,2,3.295836866004329,3,True,False,False,False,False,True
1,1,28.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
0,3,28.0,0,0,3.1580636854714434,1,False,True,False,False,True,False
1,3,26.0,0,0,4.051711901657239,1,False,True,False,False,True,False
1,3,29.0,0,0,2.169053700369523,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,1,36.0,0,0,3.3064287218760624,1,False,True,False,False,True,False
1,1,54.0,1,0,4.100989104940769,2,True,False,False,False,False,True
0,3,24.0,0,0,2.139571923732859,1,False,True,False,False,True,False
0,1,47.0,0,0,3.5559421706858756,1,False,True,False,False,True,False
1,2,34.0,0,0,2.4423470353692043,1,True,False,False,False,False,True
0,3,28.0,0,0,3.224857896545748,1,False,True,False,False,True,False
1,2,36.0,1,0,3.295836866004329,2,True,False,False,False,False,True
0,3,32.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,30.0,0,0,4.548599834499697,1,True,False,False,True,False,False
0,3,22.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
1,1,44.0,0,1,4.077184839375167,2,True,False,False,False,False,True
0,3,28.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
0,3,40.5,0,0,2.169053700369523,1,False,True,False,False,True,False
1,2,50.0,0,0,2.4423470353692043,1,True,False,False,True,False,False
0,1,28.0,0,0,5.406181146423973,1,False,True,False,False,True,False
0,3,39.0,0,0,2.188856327665703,1,False,True,False,False,True,False
0,2,23.0,2,1,2.5257286443082556,4,False,True,False,False,True,False
1,2,2.0,1,1,3.295836866004329,3,True,False,False,True,False,False
0,3,28.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
0,3,17.0,1,1,2.1076888046179385,3,False,True,False,False,True,False
1,3,28.0,0,2,3.1509523813392697,3,True,False,False,False,False,True
0,3,30.0,0,0,2.2682524139135403,1,True,False,False,True,False,False
1,2,7.0,0,2,3.305053521109253,3,True,False,False,True,False,False
0,1,45.0,0,0,3.3160025355989236,1,False,True,False,False,False,False
1,1,30.0,0,0,4.676792929661059,1,True,False,False,True,False,False
0,3,28.0,0,0,2.740840023925201,1,False,True,False,False,True,False
1,1,22.0,0,2,3.9219733362813143,3,True,False,False,True,False,False
1,1,36.0,0,2,4.276666119016055,3,True,False,False,True,False,False
0,3,9.0,4,2,3.4742929367327062,7,True,False,False,True,False,False
0,3,11.0,4,2,3.4742929367327062,7,True,False,False,True,False,False
1,2,32.0,1,0,3.295836866004329,2,False,True,False,False,True,False
0,1,50.0,1,0,4.676792929661059,2,False,True,False,False,True,False
0,1,64.0,0,0,3.295836866004329,1,False,True,False,False,True,False
1,2,19.0,1,0,3.295836866004329,2,True,False,False,False,False,True
1,2,28.0,0,0,2.6988412620169004,1,False,True,False,False,True,False
0,3,33.0,1,1,3.0692150503137943,3,False,True,False,False,True,False
1,2,8.0,1,1,3.6309854756950335,3,False,True,True,False,False,False
1,1,17.0,0,2,4.717456363787216,3,False,True,False,False,True,False
0,2,27.0,0,0,3.295836866004329,1,False,True,False,False,True,False
0,3,28.0,0,0,2.17806441028492,1,False,True,False,False,True,False
1,3,22.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
1,3,22.0,0,0,2.1719067693519296,1,True,False,False,True,False,False
0,1,62.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,1,48.0,1,0,3.703768066607687,2,True,False,False,False,False,False
0,1,28.0,0,0,5.4316456135398825,1,False,True,False,False,True,False
1,1,39.0,1,1,4.390118804571218,3,True,False,False,False,False,True
1,3,36.0,1,0,2.91235066461494,2,True,False,False,False,False,True
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
0,3,40.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,2,28.0,0,0,2.6741486494265287,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,True,False,False,True,False,False
0,3,24.0,2,0,3.224857896545748,3,False,True,False,False,True,False
0,3,19.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,29.0,0,4,3.094445746490024,5,True,False,False,False,False,True
0,3,28.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
1,3,32.0,0,0,2.180891922715322,1,False,True,False,False,True,False
1,2,62.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
1,1,53.0,2,0,3.960416900617205,3,True,False,False,False,False,True
1,1,36.0,0,0,3.3100867049215847,1,False,True,False,False,True,False
1,3,28.0,0,0,2.169053700369523,1,True,False,False,True,False,False
0,3,16.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,19.0,0,0,2.740840023925201,1,False,True,False,False,True,False
1,2,34.0,0,0,2.639057329615259,1,True,False,False,True,False,False
1,1,39.0,1,0,4.041295341132285,2,True,False,False,False,False,True
0,3,28.0,1,0,2.738146075922933,2,True,False,False,False,False,True
1,3,32.0,0,0,2.188856327665703,1,False,True,False,False,True,False
1,2,25.0,1,1,3.4339872044851463,3,True,False,False,True,False,False
1,1,39.0,1,1,4.717456363787216,3,True,False,False,False,False,True
0,2,54.0,0,0,3.295836866004329,1,False,True,False,False,True,False
0,1,36.0,0,0,3.716616209085536,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2734137156937657,1,False,True,False,False,True,False
1,1,18.0,0,2,4.390118804571218,3,True,False,False,True,False,False
0,2,47.0,0,0,2.772588722239781,1,False,True,False,False,True,False
1,1,60.0,1,1,4.384523514872469,3,False,True,False,False,True,False
0,3,22.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,3,35.0,0,0,2.094945728215801,1,False,True,False,False,True,False
1,1,52.0,1,0,4.37281811610993,2,True,False,False,False,False,True
0,3,47.0,0,0,2.1102132003465894,1,False,True,False,False,True,False
0,3,28.0,0,2,2.169053700369523,3,True,False,False,True,False,False
0,2,37.0,1,0,3.295836866004329,2,False,True,False,False,True,False
0,3,36.0,1,1,3.224857896545748,3,False,True,False,False,True,False
1,2,28.0,0,0,3.5263605246161616,1,True,False,False,True,False,False
0,3,49.0,0,0,0.0,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
1,1,49.0,1,0,4.0592215752427645,2,False,True,False,False,False,False
1,2,24.0,2,1,3.332204510175204,4,True,False,False,False,False,True
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,1,28.0,0,0,3.770459441106359,1,False,True,False,False,True,False
0,3,44.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,1,35.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
0,3,36.0,1,0,2.806386101823072,2,False,True,False,False,True,False
0,3,30.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,27.0,0,0,3.449987545831587,1,False,True,False,False,True,False
1,2,22.0,1,2,3.7513658711253766,4,True,False,False,False,False,True
1,1,40.0,0,0,5.039951348430309,1,True,False,False,True,False,False
0,3,39.0,1,5,3.4742929367327062,7,True,False,False,False,False,True
0,3,28.0,0,0,2.085672091430472,1,False,True,False,False,True,False
1,3,28.0,1,0,2.803360380906535,2,True,False,False,True,False,False
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
0,3,35.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,2,24.0,1,2,4.189654742026425,4,True,False,False,True,False,False
0,3,34.0,1,1,2.7343675094195836,3,False,True,False,False,True,False
0,3,26.0,1,0,2.8390784635086144,2,True,False,False,False,False,True
1,2,4.0,2,1,3.6888794541139363,4,True,False,False,True,False,False
0,2,26.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
0,3,27.0,1,0,2.737880811060884,2,False,True,False,False,True,False
1,1,42.0,1,0,3.9806942251907276,2,False,True,False,False,True,False
1,3,20.0,1,1,2.817902613071225,3,False,True,False,False,True,False
0,3,21.0,0,0,2.180891922715322,1,False,True,False,False,True,False
0,3,21.0,0,0,2.8390784635086144,1,False,True,False,False,True,False
0,1,61.0,0,0,3.5061818266142577,1,False,True,False,False,True,False
0,2,57.0,0,0,2.5915163848462583,1,False,True,False,False,False,False
1,1,21.0,0,0,4.368919865004903,1,True,False,False,True,False,False
0,3,26.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,28.0,0,0,2.167143305297764,1,False,True,False,False,True,False
1,1,80.0,0,0,3.4339872044851463,1,False,True,False,False,True,False
0,3,51.0,0,0,2.086193694502369,1,False,True,False,False,True,False
1,1,32.0,0,0,3.449987545831587,1,False,True,False,False,False,False
0,1,28.0,0,0,0.0,1,False,True,False,False,True,False
0,3,9.0,3,2,3.3638415951183864,6,True,False,False,True,False,False
1,2,28.0,0,0,2.639057329615259,1,True,False,False,True,False,False
0,3,32.0,0,0,2.188856327665703,1,False,True,False,False,True,False
0,2,31.0,1,1,3.305053521109253,3,False,True,False,False,True,False
0,3,41.0,0,5,3.705920919968788,6,True,False,False,False,False,True
0,3,28.0,1,0,2.8390784635086144,2,False,True,False,False,True,False
0,3,20.0,0,0,2.180891922715322,1,False,True,False,False,True,False
1,1,24.0,0,0,4.252771798816619,1,True,False,False,True,False,False
0,3,2.0,3,2,3.3638415951183864,6,True,False,False,True,False,False
1,3,28.0,0,0,4.051711901657239,1,False,True,False,False,True,False
1,3,0.75,2,1,3.0085645861193133,4,True,False,False,True,False,False
1,1,48.0,1,0,4.353230991152628,2,False,True,False,False,True,False
0,3,19.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,56.0,0,0,3.597312260588446,1,False,True,False,False,False,False
0,3,28.0,0,0,2.145931282948669,1,False,True,False,False,True,False
1,3,23.0,0,0,2.145931282948669,1,True,False,False,True,False,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,2,18.0,0,1,3.1780538303479458,2,True,False,False,True,False,False
0,3,21.0,0,0,2.2442459824059346,1,False,True,False,False,True,False
1,3,28.0,0,0,2.17806441028492,1,True,False,False,True,False,False
0,3,18.0,0,0,2.0476928433652555,1,True,False,False,True,False,False
0,2,24.0,2,0,4.310799125385514,3,False,True,False,False,True,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,32.0,1,1,2.803360380906535,3,True,False,False,False,False,True
0,2,23.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,1,58.0,0,2,4.738607824217808,3,False,True,False,False,True,False
1,1,50.0,2,0,4.902678819257608,3,False,True,False,False,False,False
0,3,40.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
0,1,47.0,0,0,3.2804411805263554,1,False,True,False,False,True,False
0,3,36.0,0,0,2.139571923732859,1,False,True,False,False,True,False
1,3,20.0,1,0,2.188856327665703,2,False,True,False,False,True,False
0,2,32.0,2,0,4.310799125385514,3,False,True,False,False,True,False
0,2,25.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
0,3,43.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,1,28.0,1,0,3.970291913552122,2,True,False,False,False,False,True
1,2,40.0,1,1,3.6888794541139363,3,True,False,False,False,False,True
0,1,31.0,1,0,3.970291913552122,2,False,True,False,False,True,False
0,2,70.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
1,2,31.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,2,28.0,0,0,0.0,1,False,True,False,False,True,False
0,3,18.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
0,3,24.5,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,18.0,0,0,2.3833998102837652,1,True,False,False,True,False,False
0,3,43.0,1,6,3.8691155044168695,8,True,False,False,False,False,True
1,1,36.0,0,1,6.240917354759096,2,False,True,False,False,True,False
0,3,28.0,0,0,2.212386825075897,1,True,False,False,True,False,False
1,1,27.0,0,0,4.353230991152628,1,False,True,False,False,True,False
0,3,20.0,0,0,2.3248357019288655,1,False,True,False,False,True,False
0,3,14.0,5,2,3.8691155044168695,8,False,True,False,False,True,False
0,2,60.0,1,1,3.6888794541139363,3,False,True,False,False,True,False
0,2,25.0,1,2,3.7513658711253766,4,False,True,False,False,True,False
0,3,14.0,4,1,3.705920919968788,6,False,True,False,False,True,False
0,3,19.0,0,0,2.4133032309283076,1,False,True,False,False,True,False
0,3,18.0,0,0,2.174274334826008,1,False,True,False,False,True,False
1,1,15.0,0,1,5.35817698994543,2,True,False,False,True,False,False
1,1,31.0,1,0,4.060443010546419,2,False,True,False,False,True,False
1,3,4.0,0,1,2.668387256845834,2,True,False,False,True,False,False
1,3,28.0,0,0,4.051711901657239,1,False,True,False,False,True,False
0,3,25.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
0,1,60.0,0,0,3.3160025355989236,1,False,True,False,False,False,False
0,2,52.0,0,0,2.6741486494265287,1,False,True,False,False,True,False
0,3,44.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,28.0,0,0,2.167143305297764,1,True,False,False,True,False,False
0,1,49.0,1,1,4.717456363787216,3,False,True,False,False,True,False
0,3,42.0,0,0,2.157559320943788,1,False,True,False,False,True,False
1,1,18.0,1,0,5.4316456135398825,2,True,False,False,False,False,True
1,1,35.0,0,0,3.3064287218760624,1,False,True,False,False,True,False
0,3,18.0,0,1,2.737880811060884,2,True,False,False,True,False,False
0,3,25.0,0,0,2.1681046787623672,1,False,True,False,False,True,False
0,3,26.0,1,0,2.180891922715322,2,False,True,False,False,True,False
0,2,39.0,0,0,3.295836866004329,1,False,True,False,False,True,False
1,2,45.0,0,0,2.6741486494265287,1,True,False,False,False,False,True
1,1,42.0,0,0,3.3064287218760624,1,False,True,False,False,True,False
1,1,22.0,0,0,5.027492411162679,1,True,False,False,True,False,False
1,3,28.0,1,1,2.7878344138303452,3,False,True,True,False,False,False
1,1,24.0,0,0,3.922056501139853,1,True,False,False,True,False,False
0,1,28.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,1,48.0,1,0,3.970291913552122,2,False,True,False,False,True,False
0,3,29.0,0,0,2.3497835148230464,1,False,True,False,False,True,False
0,2,52.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,3,19.0,0,0,2.157559320943788,1,False,True,False,False,True,False
1,1,38.0,0,0,5.4316456135398825,1,True,False,False,True,False,False
1,2,27.0,0,0,2.4423470353692043,1,True,False,False,True,False,False
0,3,28.0,0,0,2.803360380906535,1,False,True,False,False,True,False
0,3,33.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
1,2,6.0,0,1,3.5263605246161616,2,True,False,False,True,False,False
0,3,17.0,1,0,2.086193694502369,2,False,True,False,False,True,False
0,2,34.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,2,50.0,0,0,2.639057329615259,1,False,True,False,False,True,False
1,1,27.0,1,0,3.9908341858524357,2,False,True,False,False,True,False
0,3,20.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
1,2,30.0,3,0,3.091042453358316,4,True,False,False,False,False,True
1,3,28.0,0,0,2.1676241075599285,1,True,False,False,True,False,False
0,2,25.0,1,0,3.295836866004329,2,False,True,False,False,True,False
0,3,25.0,1,0,2.188856327665703,2,True,False,False,True,False,False
1,1,29.0,0,0,5.35817698994543,1,True,False,False,True,False,False
0,3,11.0,0,0,2.9850504252071306,1,False,True,False,False,True,False
0,2,28.0,0,0,0.0,1,False,True,False,False,True,False
0,2,23.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,2,23.0,0,0,2.639057329615259,1,False,True,False,False,True,False
0,3,28.5,0,0,2.8390784635086144,1,False,True,False,False,True,False
0,3,48.0,1,3,3.5660053559634015,5,True,False,False,False,False,True
1,1,35.0,0,0,6.240917354759096,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,28.0,0,0,3.4339872044851463,1,False,True,False,False,True,False
0,1,36.0,1,0,4.380149874661021,2,False,True,False,False,True,False
1,1,21.0,2,2,5.5735788721243535,5,True,False,False,True,False,False
0,3,24.0,1,0,2.8390784635086144,2,False,True,False,False,True,False
1,3,31.0,0,0,2.188856327665703,1,False,True,False,False,True,False
0,1,70.0,1,1,4.276666119016055,3,False,True,False,False,False,False
0,3,16.0,1,1,3.056356895370426,3,False,True,False,False,True,False
1,2,30.0,0,0,2.639057329615259,1,True,False,False,True,False,False
0,1,19.0,1,0,3.9908341858524357,2,False,True,False,False,True,False
0,3,31.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,2,4.0,1,1,3.1780538303479458,3,True,False,False,True,False,False
1,3,6.0,0,1,2.600836116795061,2,False,True,True,False,False,False
0,3,33.0,0,0,2.3513752571634776,1,False,True,False,False,True,False
0,3,23.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,2,48.0,1,2,4.189654742026425,4,True,False,False,False,False,True
1,2,0.67,1,1,2.740840023925201,3,False,True,True,False,False,False
0,3,28.0,0,0,2.174274334826008,1,False,True,False,False,True,False
0,2,18.0,0,0,2.5257286443082556,1,False,True,False,False,True,False
0,3,34.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,1,33.0,0,0,4.471638793363569,1,True,False,False,False,False,False
0,3,28.0,0,0,2.740840023925201,1,False,True,False,False,True,False
0,3,41.0,0,0,2.094945728215801,1,False,True,False,False,True,False
1,3,20.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
1,1,36.0,1,2,4.795790545596741,4,True,False,False,False,False,True
0,3,16.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
1,1,51.0,1,0,4.368919865004903,2,True,False,False,False,False,True
0,1,28.0,0,0,3.703768066607687,1,False,True,False,False,False,False
0,3,30.5,0,0,2.169053700369523,1,True,False,False,True,False,False
0,3,28.0,1,0,3.224857896545748,2,False,True,False,False,True,False
0,3,32.0,0,0,2.236712348843338,1,False,True,False,False,True,False
0,3,24.0,0,0,2.3513752571634776,1,False,True,False,False,True,False
0,3,48.0,0,0,2.180891922715322,1,False,True,False,False,True,False
0,2,57.0,0,0,2.4423470353692043,1,True,False,False,False,False,True
0,3,28.0,0,0,2.1071782966514356,1,False,True,False,False,True,False
1,2,54.0,1,3,3.1780538303479458,5,True,False,False,False,False,True
0,3,18.0,0,0,2.169053700369523,1,False,True,False,False,True,False
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,3,5.0,0,0,2.600836116795061,1,True,False,False,True,False,False
0,3,28.0,0,0,2.1676241075599285,1,False,True,False,False,True,False
1,1,43.0,0,1,5.35817698994543,2,True,False,False,False,False,True
1,3,13.0,0,0,2.1076888046179385,1,True,False,False,True,False,False
1,1,17.0,1,0,4.060443010546419,2,True,False,False,False,False,True
0,1,29.0,0,0,3.4339872044851463,1,False,True,False,False,True,False
0,3,28.0,1,2,3.196630215920881,4,False,True,False,False,True,False
0,3,25.0,0,0,2.085672091430472,1,False,True,False,False,True,False
0,3,25.0,0,0,2.1102132003465894,1,False,True,False,False,True,False
1,3,18.0,0,0,2.139571923732859,1,True,False,False,True,False,False
0,3,8.0,4,1,3.405355391810819,6,False,True,True,False,False,False
1,3,1.0,1,2,3.0715352369694915,4,False,True,True,False,False,False
0,1,46.0,0,0,4.384523514872469,1,False,True,False,False,True,False
0,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
0,2,16.0,0,0,3.295836866004329,1,False,True,False,False,True,False
0,3,28.0,8,2,4.256321678298823,11,True,False,False,True,False,False
0,1,28.0,0,0,3.4561841799918147,1,False,True,False,False,True,False
0,3,25.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,2,39.0,0,0,2.639057329615259,1,False,True,False,False,True,False
1,1,49.0,0,0,3.2932111997353943,1,True,False,False,False,False,False
1,3,31.0,0,0,2.270402752283094,1,True,False,False,False,False,True
0,3,30.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
0,3,30.0,1,1,3.224857896545748,3,True,False,False,False,False,True
0,2,34.0,0,0,2.639057329615259,1,False,True,False,False,True,False
1,2,31.0,1,1,3.305053521109253,3,True,False,False,False,False,True
1,1,11.0,1,2,4.795790545596741,4,False,True,True,False,False,False
1,3,0.42,0,1,2.2530481500547457,2,False,True,True,False,False,False
1,3,27.0,0,0,2.076311648670908,1,False,True,False,False,True,False
0,3,31.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
0,1,39.0,0,0,0.0,1,False,True,False,False,True,False
